station_cd,station_g_cd,station_name,station_name_en,station_name_k,station_name_r,line_cd,pref_cd,post,address,address_en,lon,lat,open_ymd,close_ymd,e_status,e_sort,postcode,city_en,prefecture
1111622,1111622,瀬戸瀬,Seto se,,,11116,1,990342,紋別郡遠軽町字瀬戸瀬西町,Monbetsu gun Engaru chou ji Seto se Nishimachi,143.420937,44.008753,0000-00-00,0000-00-00,0,1111622,990342,Monbetsu gun Engaru machi,Hokkaidou
1111623,1111623,遠軽,Engaru,,,11116,1,990415,紋別郡遠軽町岩見通南１丁目,Monbetsu gun Engaru chou Iwami Tsuu minami 1 choume,143.520667,44.060278,0000-00-00,0000-00-00,0,1111623,990415,Monbetsu gun Engaru machi,Hokkaidou
1111624,1111624,安国,Ankoku,,,11116,1,990622,紋別郡遠軽町生田原安国,Monbetsu gun Engaru chou Ikutahara ankoku,143.535762,43.993322,0000-00-00,0000-00-00,0,1111624,990622,Monbetsu gun Engaru machi,Hokkaidou
1111625,1111625,生野,Ikuno,,,11116,1,990701,紋別郡遠軽町生田原,Monbetsu gun Engaru chou Ikutahara,143.532945,43.959928,1946-12-01,2021-03-13,2,1111625,990701,Monbetsu gun Engaru machi,Hokkaidou
1111626,1111626,生田原,Ikutahara,,,11116,1,990701,紋別郡遠軽町生田原,Monbetsu gun Engaru chou Ikutahara,143.534627,43.923674,0000-00-00,0000-00-00,0,1111626,990701,Monbetsu gun Engaru machi,Hokkaidou
1111627,1111627,金華,Kinka,,,11116,1,910021,北見市留辺蘂町金華,Kitami shi Rubeshibe chou Kinka,143.57114,43.803484,1914-10-05,2016-03-26,2,1111627,910021,Kitami shi,Hokkaidou
1111628,1111628,西留辺蘂,Nishi Rubeshibe,,,11116,1,910027,北見市留辺蘂町旭西３３４番地の１,Kitami shi Rubeshibe chou Asahi nishi 334 banchi no 1,143.603257,43.785345,0000-00-00,0000-00-00,0,1111628,910027,Kitami shi,Hokkaidou
1111629,1111629,留辺蘂,Rubeshibe,,,11116,1,910002,北見市留辺蘂町東町,Kitami shi Rubeshibe machi higashi machi,143.621394,43.785534,0000-00-00,0000-00-00,0,1111629,910002,Kitami shi,Hokkaidou
1111630,1111630,相内,Aiuchi,,,11116,1,990871,北見市相内町,Kitami shishounai machi,143.756449,43.795948,0000-00-00,0000-00-00,0,1111630,990871,Kitami shi,Hokkaidou
1111631,1111631,東相内,Higashishounai,,,11116,1,990878,北見市東相内町,Kitami shi Higashishounai machi,143.809499,43.805466,0000-00-00,0000-00-00,0,1111631,990878,Kitami shi,Hokkaidou
1111632,1111632,西北見,Nishi Kitami,,,11116,1,900055,北見市緑町６丁目,Kitami shi Midorichou 6 choume,143.841586,43.803114,0000-00-00,0000-00-00,0,1111632,900055,Kitami shi,Hokkaidou
1111633,1111633,北見,Kitami,,,11116,1,900040,北見市大通西１丁目,Kitami shi daitsuu nishi 1 choume,143.898167,43.805504,0000-00-00,0000-00-00,0,1111633,900040,Kitami shi,Hokkaidou
1111634,1111634,柏陽,Kashiwa Akira,,,11116,1,900012,北見市並木町,Kitami shi Namiki machi,143.916737,43.824911,0000-00-00,0000-00-00,0,1111634,900012,Kitami shi,Hokkaidou
1111635,1111635,愛し野,Aishiya,,,11116,1,992103,北見市端野町三区,Kitami shi Tanno chou san ku,143.932962,43.841426,0000-00-00,0000-00-00,0,1111635,992103,Kitami shi,Hokkaidou
1111636,1111636,端野,Tanno,,,11116,1,992104,北見市端野町端野,Kitami shi Tanno chou Tanno,143.942336,43.851172,0000-00-00,0000-00-00,0,1111636,992104,Kitami shi,Hokkaidou
1111637,1111637,緋牛内,Higyuunai,,,11116,1,992231,北見市端野町緋牛内,Kitami shi Tanno chou higyuunai,143.999887,43.880431,0000-00-00,0000-00-00,0,1111637,992231,Kitami shi,Hokkaidou
1111638,1111638,美幌,Bihoro,,,11116,1,920015,網走郡美幌町字新町３丁目,Abashiri gun Bihoro chou ji Shinmachi 3 choume,144.10563,43.836967,0000-00-00,0000-00-00,0,1111638,920015,Abashiri gun Bihoro machi,Hokkaidou
1111639,1111639,西女満別,Nishi Memanbetsu,,,11116,1,992301,網走郡大空町女満別本郷,Abashiri gun oozora machi Memanbetsu Hongou,144.148372,43.880057,0000-00-00,0000-00-00,0,1111639,992301,Abashiri gun oozora machi,Hokkaidou
1111640,1111640,女満別,Memanbetsu,,,11116,1,992310,網走郡大空町女満別本通１丁目,Abashiri gun oozora machi Memanbetsu hondoori 1 choume,144.170665,43.915886,0000-00-00,0000-00-00,0,1111640,992310,Abashiri gun oozora machi,Hokkaidou
1111641,1111641,呼人,Yobito,,,11116,1,992421,網走市呼人,Abashiri shi Yobito,144.218945,43.963695,0000-00-00,0000-00-00,0,1111641,992421,Abashiri shi,Hokkaidou
1111642,1111642,網走,Abashiri,,,11116,1,930046,網走市新町２丁目,Abashiri shi Shinmachi 2 choume,144.254156,44.019873,0000-00-00,0000-00-00,0,1111642,930046,Abashiri shi,Hokkaidou
1111701,1111642,網走,Abashiri,,,11117,1,930046,網走市新町２丁目,Abashiri shi Shinmachi 2 choume,144.254156,44.019873,0000-00-00,0000-00-00,0,1111701,930046,Abashiri shi,Hokkaidou
1111702,1111702,桂台,Katsuradai,,,11117,1,930031,網走市台町１丁目,Abashiri shi dai chou 1 choume,144.273223,44.016913,0000-00-00,0000-00-00,0,1111702,930031,Abashiri shi,Hokkaidou
1111703,1111703,鱒浦,Masu ura,,,11117,1,993119,網走市字鱒浦,Abashiri shi ji masu ura,144.296526,43.982481,0000-00-00,0000-00-00,0,1111703,993119,Abashiri shi,Hokkaidou
1111704,1111704,藻琴,Mokoto,,,11117,1,993111,網走市字藻琴,Abashiri shi ji Mokoto,144.320079,43.968358,0000-00-00,0000-00-00,0,1111704,993111,Abashiri shi,Hokkaidou
1111705,1111705,北浜,Kitahama,,,11117,1,993112,網走市字北浜,Abashiri shi ji Kitahama,144.352541,43.958549,0000-00-00,0000-00-00,0,1111705,993112,Abashiri shi,Hokkaidou
1111706,1111706,原生花園,Gensei Hanazono,,,11117,1,993452,斜里郡小清水町浜小清水,Shari gun Koshimizu machi hama Koshimizu,144.41443,43.941033,0000-00-00,0000-00-00,0,1111706,993452,Shari gun Koshimizu machi,Hokkaidou
1111707,1111707,浜小清水,Hama Koshimizu,,,11117,1,993452,斜里郡小清水町字浜小清水,Shari gun Koshimizu chou ji hama Koshimizu,144.453187,43.934077,0000-00-00,0000-00-00,0,1111707,993452,Shari gun Koshimizu machi,Hokkaidou
1111708,1111708,止別,Yamubetsu,,,11117,1,993454,斜里郡小清水町字止別,Shari gun Koshimizu chou ji Yamubetsu,144.519818,43.921558,0000-00-00,0000-00-00,0,1111708,993454,Shari gun Koshimizu machi,Hokkaidou
1111709,1111709,知床斜里,Shiretoko Shari,,,11117,1,994112,斜里郡斜里町港町,Shari gun Shari machi minatomachi,144.661647,43.910749,0000-00-00,0000-00-00,0,1111709,994112,Shari gun Shari machi,Hokkaidou
1111710,1111710,中斜里,ChuuShari,,,11117,1,994142,斜里郡斜里町字中斜里,Shari gun Shari chou jichuu Shari,144.659033,43.874608,0000-00-00,0000-00-00,0,1111710,994142,Shari gun Shari machi,Hokkaidou
1111711,1111711,南斜里,Minami Shari,,,11117,1,994143,斜里郡斜里町字川上,Shari gun Shari chou ji Kawakami,144.63431,43.867531,1962-10-01,2021-03-13,2,1111711,994143,Shari gun Shari machi,Hokkaidou
1111712,1111712,清里町,Kiyosato machi,,,11117,1,994406,斜里郡清里町水元町,Shari gun Kiyosato chou sui Motomachi,144.593948,43.83871,0000-00-00,0000-00-00,0,1111712,994406,Shari gun Kiyosato machi,Hokkaidou
1111713,1111713,札弦,Sattsuru,,,11117,1,994521,斜里郡清里町札弦町,Shari gun Kiyosato chou Sattsuru machi,144.531526,43.786574,0000-00-00,0000-00-00,0,1111713,994521,Shari gun Kiyosato machi,Hokkaidou
1111714,1111714,緑,Midori,,,11117,1,994525,斜里郡清里町緑町,Shari gun Kiyosato chou Midorichou,144.505499,43.718282,0000-00-00,0000-00-00,0,1111714,994525,Shari gun Kiyosato machi,Hokkaidou
1111715,1111715,川湯温泉,Kawayu onsen,,,11117,1,883462,川上郡弟子屈町字川湯駅前,Kawakami gun Teshikaga chou ji Kawayu ekimae,144.457749,43.616258,0000-00-00,0000-00-00,0,1111715,883462,Kawakami gun Teshikaga machi,Hokkaidou
1111716,1111716,美留和,Biruwa,,,11117,1,883331,川上郡弟子屈町字美留和,Kawakami gun Teshikaga chou ji Biruwa,144.437656,43.555316,0000-00-00,0000-00-00,0,1111716,883331,Kawakami gun Teshikaga machi,Hokkaidou
1111716,1111716,美留和,Biruwa,,,11117,1,883331,川上郡弟子屈町字美留和,Kawakami gun Teshikaga chou ji Biruwa,144.437656,43.555316,0000-00-00,0000-00-00,0,1111716,883331,Kawakami gun Teshikaga machi,Hokkaidou
1111717,1111717,摩周,Mashuu,,,11117,1,883204,川上郡弟子屈町字朝日１丁目,Kawakami gun Teshikaga chou ji asahi 1 choume,144.463981,43.487373,0000-00-00,0000-00-00,0,1111717,883204,Kawakami gun Teshikaga machi,Hokkaidou
1111718,1111718,南弟子屈,Minami Teshikaga,,,11117,1,883200,川上郡弟子屈町字熊牛原野,Kawakami gun Teshikaga chou ji Kumaushi gen'ya,144.514729,43.428656,1929-08-15,2020-03-14,2,1111718,883200,Kawakami gun Teshikaga machi,Hokkaidou
1111719,1111719,磯分内,Isobunnai,,,11117,1,882300,川上郡標茶町字熊牛原野,Kawakami gun Shibecha chou ji Kumaushi gen'ya,144.554322,43.379389,0000-00-00,0000-00-00,0,1111719,882300,Kawakami gun Shibecha machi,Hokkaidou
1111720,1111720,標茶,Shibecha,,,11117,1,882314,川上郡標茶町字標茶,Kawakami gun Shibecha chou ji Shibecha,144.608434,43.298472,0000-00-00,0000-00-00,0,1111720,882314,Kawakami gun Shibecha machi,Hokkaidou
1111721,1111721,五十石,Gojuu koku,,,11117,1,882331,川上郡標茶町オソツベツ原野,Kawakami gun Shibecha chou osotsubetsu gen'ya,144.545558,43.238771,1927-09-15,2017-03-04,2,1111721,882331,Kawakami gun Shibecha machi,Hokkaidou
1111721,1111721,五十石,Gojuu koku,,,11117,1,882331,川上郡標茶町オソツベツ原野,Kawakami gun Shibecha chou osotsubetsu gen'ya,144.545558,43.238771,1927-09-15,2017-03-04,2,1111721,882331,Kawakami gun Shibecha machi,Hokkaidou
1111722,1111722,茅沼,Kayanuma,,,11117,1,882265,川上郡標茶町シラルトロエトロ,Kawakami gun Shibecha chou shirarutoroetoro,144.503788,43.202097,0000-00-00,0000-00-00,0,1111722,882265,Kawakami gun Shibecha machi,Hokkaidou
1111722,1111722,茅沼,Kayanuma,,,11117,1,882265,川上郡標茶町シラルトロエトロ,Kawakami gun Shibecha chou shirarutoroetoro,144.503788,43.202097,0000-00-00,0000-00-00,0,1111722,882265,Kawakami gun Shibecha machi,Hokkaidou
1111723,1111723,塘路,Touro,,,11117,1,882261,川上郡標茶町字塘路,Kawakami gun Shibecha chou ji Touro,144.496817,43.151739,0000-00-00,0000-00-00,0,1111723,882261,Kawakami gun Shibecha machi,Hokkaidou
1111724,1111724,細岡,Hoso oka,,,11117,1,882148,釧路郡釧路町字鳥通牛原野,Kushiro gun Kushiro chou jichou tsuugyuu gen'ya,144.469683,43.105055,0000-00-00,0000-00-00,0,1111724,882148,Kushiro gun Kushiro machi,Hokkaidou
1111725,1111725,釧路湿原,Kushiro shitsugen,,,11117,1,882148,釧路郡釧路町鳥通原野,Kushiro gun Kushiro machi tori tsuu gen'ya,144.447799,43.100647,0000-00-00,0000-00-00,0,1111725,882148,Kushiro gun Kushiro machi,Hokkaidou
1111726,1111726,遠矢,Tooya,,,11117,1,882145,釧路郡釧路町字遠矢,Kushiro gun Kushiro chou ji tooya,144.458367,43.047878,0000-00-00,0000-00-00,0,1111726,882145,Kushiro gun Kushiro machi,Hokkaidou
1111727,1110802,東釧路,Higashi Kushiro,,,11117,1,850816,釧路市貝塚２丁目,Kushiro shi Kaizuka 2 choume,144.411307,42.995207,0000-00-00,0000-00-00,0,1111727,850816,Kushiro shi,Hokkaidou
1111728,1110731,釧路,Kushiro,,,11117,1,850015,釧路市北大通１４丁目,Kushiro shi Kita daitsuu 14 choume,144.381983,42.990584,0000-00-00,0000-00-00,0,1111728,850015,Kushiro shi,Hokkaidou
1111801,1111801,中小国,Chuushoukoku,,,11118,2,301305,東津軽郡外ヶ浜町蟹田小国,Higashitsugaru gun Sotogahama chou Kanita shoukoku,140.596798,41.051702,0000-00-00,0000-00-00,0,1111801,301305,Higashitsugaru gun Sotogahama machi,Aomori ken
1111802,1111802,奥津軽いまべつ,Oku Tsugaru ima betsu,,,11118,2,301505,東津軽郡今別町大字大川平字清川91-1,Higashitsugaru gun Imabetsu machi ooazadai Kabira ji Kiyokawa 91 - 1,140.515444,41.145083,0000-00-00,0000-00-00,0,1111802,301505,Higashitsugaru gun Imabetsu machi,Aomori ken
1111803,1111803,竜飛海底,Tappi kaitei,,,11118,2,301400,東津軽郡外ヶ浜町三厩宇鉄立浜,Higashitsugaru gun Sotogahama chou Minmaya Sakaitetsuritsu hama,140.347946,41.257228,1988-03-13,2014-03-14,2,1111803,301400,Higashitsugaru gun Sotogahama machi,Aomori ken
1111804,1111804,吉岡海底,Yoshioka kaitei,,,11118,1,491454,松前郡福島町館崎,Masaki gun Fukushima chou Tatesaki,140.239354,41.442162,1988-03-13,2014-03-14,2,1111804,491454,Masaki gun Fukushima machi,Hokkaidou
1111805,1111805,知内,Shiriuchi,,,11118,1,491221,上磯郡知内町湯ノ里,Kamiiso gun Shiriuchi machi yu no sato,140.33494,41.601092,1990-07-01,2014-03-14,2,1111805,491221,Kamiiso gun Shiriuchi machi,Hokkaidou
1111806,1111806,木古内,Kikonai,,,11118,1,490422,上磯郡木古内町本町,Kamiiso gun Kikonai chou Honchou,140.434004,41.677642,1930-10-25,0000-00-00,0,1111806,490422,Kamiiso gun Kikonai machi,Hokkaidou
1111901,1111901,江差,Esashi,,,11119,1,430056,檜山郡江差町字陣屋町,Hiyama gun Esashi chou ji jin'ya machi,140.127933,41.856727,1936-11-10,2014-05-12,2,1111901,430056,Hiyama gun Esashi machi,Hokkaidou
1111902,1111902,上ノ国,Kaminokuni,,,11119,1,490611,檜山郡上ノ国町字大留,Hiyama gun Kaminokuni chou ji ootome,140.124106,41.805567,1936-11-10,2014-05-12,2,1111902,490611,Hiyama gun Kaminokuni machi,Hokkaidou
1111903,1111903,中須田,Nakasu Den,,,11119,1,490624,檜山郡上ノ国町字中須田,Hiyama gun Kaminokuni chou jichuu Suda,140.149321,41.787214,0000-00-00,2014-05-12,2,1111903,490624,Hiyama gun Kaminokuni machi,Hokkaidou
1111904,1111904,桂岡,Katsura oka,,,11119,1,490626,檜山郡上ノ国町字桂岡,Hiyama gun Kaminokuni chou ji Katsura oka,140.166071,41.773096,1936-11-10,2014-05-12,2,1111904,490626,Hiyama gun Kaminokuni machi,Hokkaidou
1111905,1111905,宮越,Miyakoshi,,,11119,1,490564,檜山郡上ノ国町字早瀬,Hiyama gun Kaminokuni chou ji hayase,140.184998,41.762404,1964-12-30,2014-05-12,2,1111905,490564,Hiyama gun Kaminokuni machi,Hokkaidou
1111906,1111906,湯ノ岱,Yu no tai,,,11119,1,490562,檜山郡上ノ国町字湯ノ岱,Hiyama gun Kaminokuni chou ji yu no tai,140.243698,41.750312,1935-12-10,2014-05-12,2,1111906,490562,Hiyama gun Kaminokuni machi,Hokkaidou
1111907,1111907,神明,Shinmei,,,11119,1,490561,檜山郡上ノ国町字神明,Hiyama gun Kaminokuni chou ji shinmei,140.265709,41.734481,1957-01-25,2014-05-12,2,1111907,490561,Hiyama gun Kaminokuni machi,Hokkaidou
1111908,1111908,吉堀,Kichi Hori,,,11119,1,490453,上磯郡木古内町字大川,Kamiiso gun Kikonai chou ji Ookawa,140.379226,41.684059,1935-12-10,2014-05-12,2,1111908,490453,Kamiiso gun Kikonai machi,Hokkaidou
1111909,1111909,渡島鶴岡,Oshima Tsuruoka,,,11119,1,490455,上磯郡木古内町字鶴岡,Kamiiso gun Kikonai chou ji Tsuruoka,140.41137,41.671014,1964-12-30,2014-05-12,2,1111909,490455,Kamiiso gun Kikonai machi,Hokkaidou
1111910,1111806,木古内,Kikonai,,,99108,1,490422,上磯郡木古内町本町,Kamiiso gun Kikonai chou Honchou,140.434004,41.677642,0000-00-00,0000-00-00,0,1111910,490422,Kamiiso gun Kikonai machi,Hokkaidou
1111911,1111911,札苅,Satsu ?,,,99108,1,490411,上磯郡木古内町字札苅,Kamiiso gun Kikonai chou ji satsu ?,140.468097,41.699271,0000-00-00,0000-00-00,0,1111911,490411,Kamiiso gun Kikonai machi,Hokkaidou
1111912,1111912,泉沢,Izumisawa,,,99108,1,490405,上磯郡木古内町字泉沢,Kamiiso gun Kikonai chou ji Izumisawa,140.506797,41.700867,0000-00-00,0000-00-00,0,1111912,490405,Kamiiso gun Kikonai machi,Hokkaidou
1111913,1111913,釜谷,Kamaya,,,99108,1,490403,上磯郡木古内町字釜谷,Kamiiso gun Kikonai chou ji Kamaya,140.53718,41.712153,0000-00-00,0000-00-00,0,1111913,490403,Kamiiso gun Kikonai machi,Hokkaidou
1111914,1111914,渡島当別,Oshima Toubetsu,,,99108,1,490282,北斗市当別,Hokuto shi Toubetsu,140.579109,41.737309,1930-10-25,0000-00-00,0,1111914,490282,Hokuto shi,Hokkaidou
1111915,1111915,茂辺地,Shigeru henchi,,,99108,1,490281,北斗市茂辺地,Hokuto shi Shigeru henchi,140.600561,41.766604,0000-00-00,0000-00-00,0,1111915,490281,Hokuto shi,Hokkaidou
1111916,1111916,上磯,Kamiiso,,,99108,1,490161,北斗市飯生,Hokuto shihansei,140.640599,41.81956,0000-00-00,0000-00-00,0,1111916,490161,Hokuto shi,Hokkaidou
1111917,1111917,清川口,Kiyokawa kuchi,,,99108,1,490100,北斗市会所町,Hokuto shi kaisho chou,140.652906,41.824615,0000-00-00,0000-00-00,0,1111917,490100,Hokuto shi,Hokkaidou
1111918,1111918,久根別,Kunebetsu,,,99108,1,490121,北斗市久根別,Hokuto shi Kunebetsu,140.666468,41.826727,0000-00-00,0000-00-00,0,1111918,490121,Hokuto shi,Hokkaidou
1111919,1111919,東久根別,Higashi Kunebetsu,,,99108,1,490121,北斗市久根別,Hokuto shi Kunebetsu,140.679731,41.826005,0000-00-00,0000-00-00,0,1111919,490121,Hokuto shi,Hokkaidou
1111920,1111920,七重浜,Nanaehama,,,99108,1,490111,北斗市七重浜２丁目,Hokuto shi Nanaehama 2 choume,140.707957,41.817643,0000-00-00,0000-00-00,0,1111920,490111,Hokuto shi,Hokkaidou
1111921,1110102,五稜郭,Goryoukaku,,,99108,1,410813,函館市亀田本町,Hakodate shi Kameda Honchou,140.733539,41.803557,0000-00-00,0000-00-00,0,1111921,410813,Hakodate shi,Hokkaidou
1111922,1110101,函館,Hakodate,,,99108,1,400063,北海道函館市若松町,Hokkaidou Hakodate shi Wakamatsu machi,140.726413,41.773709,0000-00-00,0000-00-00,0,1111922,400063,Hakodate shi,Hokkaidou
1120101,1120601,八戸,Hachinohe,,,11201,2,391101,八戸市尻内町,Hachinohe shi shirinai machi,141.431499,40.5092,0000-00-00,0000-00-00,2,1120101,391101,Hachinohe shi,Aomori ken
1120201,1120201,新庄,Shinjou,,,11202,6,9960024,新庄市多門町,Shinjou shi Tamonchou,140.306064,38.76256,0000-00-00,0000-00-00,0,1120201,9960024,Shinjou shi,Yamagata ken
1120202,1120202,泉田,Izuta,,,11202,6,9995103,新庄市大字泉田,Shinjou shi ooaza Izuta,140.310039,38.811758,0000-00-00,0000-00-00,0,1120202,9995103,Shinjou shi,Yamagata ken
1120203,1120203,羽前豊里,Uzen Toyosato,,,11202,6,9995208,最上郡鮭川村大字石名坂,Saijou gun Sakegawa mura ooazaseki mei saka,140.242247,38.836748,0000-00-00,0000-00-00,0,1120203,9995208,Saijou gun Sakegawa mura,Yamagata ken
1120204,1120204,真室川,Mamurogawa,,,11202,6,9995312,最上郡真室川町大字新町,Saijou gun Mamurogawa machi ooaza Shinmachi,140.254814,38.858243,0000-00-00,0000-00-00,0,1120204,9995312,Saijou gun Mamurogawa machi,Yamagata ken
1120205,1120205,釜淵,Kamabuchi,,,11202,6,9995604,最上郡真室川町大字釜淵,Saijou gun Mamurogawa machi ooaza Kamabuchi,140.263864,38.93281,0000-00-00,0000-00-00,0,1120205,9995604,Saijou gun Mamurogawa machi,Yamagata ken
1120206,1120206,大滝,Ootaki,,,11202,6,9995603,最上郡真室川町大字大滝,Saijou gun Mamurogawa machi ooaza Ootaki,140.320199,38.971485,0000-00-00,0000-00-00,0,1120206,9995603,Saijou gun Mamurogawa machi,Yamagata ken
1120207,1120207,及位,Oyobi kurai,,,11202,6,9995602,最上郡真室川町大字及位,Saijou gun Mamurogawa machi ooaza oyobi kurai,140.361164,38.992983,0000-00-00,0000-00-00,0,1120207,9995602,Saijou gun Mamurogawa machi,Yamagata ken
1120208,1120208,院内,Innai,,,11202,5,190111,湯沢市上院内,Yuzawa shi jouinnai,140.4138,39.049706,0000-00-00,0000-00-00,0,1120208,190111,Yuzawa shi,Akita ken
1120209,1120209,横堀,Yokobori,,,11202,5,190205,湯沢市小野,Yuzawa shi Ono,140.45131,39.064533,0000-00-00,0000-00-00,0,1120209,190205,Yuzawa shi,Akita ken
1120210,1120210,三関,Sanzeki,,,11202,5,120864,湯沢市上関,Yuzawa shi Uenoseki,140.483796,39.110196,0000-00-00,0000-00-00,0,1120210,120864,Yuzawa shi,Akita ken
1120211,1120211,上湯沢,Ue Yuzawa,,,11202,5,120862,湯沢市関口,Yuzawa shi Sekiguchi,140.485262,39.134221,0000-00-00,0000-00-00,0,1120211,120862,Yuzawa shi,Akita ken
1120212,1120212,湯沢,Yuzawa,,,11202,5,120827,湯沢市表町,Yuzawa shi Omotechou,140.487011,39.163443,0000-00-00,0000-00-00,0,1120212,120827,Yuzawa shi,Akita ken
1120213,1120213,下湯沢,Shita Yuzawa,,,11202,5,120802,湯沢市成沢,Yuzawa shi Narisawa,140.50249,39.197196,0000-00-00,0000-00-00,0,1120213,120802,Yuzawa shi,Akita ken
1120214,1120214,十文字,Juu moji,,,11202,5,190527,横手市十文字町字大道東,Yokote shi Juumonji chou jidai Doutou,140.526287,39.221186,0000-00-00,0000-00-00,0,1120214,190527,Yokote shi,Akita ken
1120215,1120215,醍醐,Daigo,,,11202,5,130102,横手市平鹿町醍醐,Yokote shi Hiraka chou daigo,140.53853,39.248716,0000-00-00,0000-00-00,0,1120215,130102,Yokote shi,Akita ken
1120216,1120216,柳田,Yanagida,,,11202,5,130054,横手市柳田,Yokote shi Yanagida,140.553856,39.276385,0000-00-00,0000-00-00,0,1120216,130054,Yokote shi,Akita ken
1120217,1120217,横手,Yokote,,,11202,5,130036,横手市駅前町,Yokote shi ekimae machi,140.5604,39.310146,0000-00-00,0000-00-00,0,1120217,130036,Yokote shi,Akita ken
